proposicao_id,descricao
2258601,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2258667,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2259758,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2260461,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2261038,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2261229,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2262396,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2262860,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2264503,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2266196,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2266905,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2266967,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2269421,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2270291,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2270790,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2270900,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2271147,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2273167,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2274476,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2275126,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2275921,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2276447,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2276719,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2277052,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2277692,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2278467,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2278486,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2279209,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2279440,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2279934,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2281270,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2286568,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2286671,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2290466,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2292118,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2292309,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2296946,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2302416,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2303859,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2306373,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2311569,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2311823,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2312390,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2313968,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2314797,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2324785,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2340764,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2369250,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2371474,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2406812,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.
2431026,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2434378,Aprovado.
2190908,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2425730,Aprovado.
2434395,Aprovado.
2434396,Aprovado.
2430729,Aprovado.
2429998,"Aprovado, com a inclusão de convite para: Confederação Nacional das Indústrias - CNI; Instituto Viva Cidades; Associação Brasileira de Resíduos e Meio Ambiente - ABREMA; Associação Internacional de Resíduos Sólidos - ISWA; e Associação Brasileira do Biogás - Abiogás."
2142553,Aprovado.
2434493,"Realizar o encaminhamento do PL-1904/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434493,"Realizar o encaminhamento do PL-1904/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434493,"Realizar o encaminhamento do PL-1904/2024 à CMULHER (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434493,"Realizar o encaminhamento do PL-1904/2024 à CPASF (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434560,Aprovado.
2300334,Aprovado. Subscrito pelo Deputado Clodoaldo Magalhães.
2423265,Aprovado.
2434583,Aprovado.
2388029,Aprovado.
2388029,Aprovado.
2434703,Aprovado sendo  transformado em convite
2434705,Votação do Requerimento
2434705,Encaminhou a votação o Deputado Hélio Lopes
2434705,Aprovado.
2429668,"Aprovado, com a inclusão de representante do Ministério da Agricultura e Pecuária, a pedido do autor do Requerimento."
2434826,Aprovado.
2434856,Aprovado. Subscrito pelos Deputados Sargento Gonçalves e Delegado Paulo Bilynskyj e pela Deputada Alice Portugal.
1030398,Aprovado. Subscrito pelos Deputados Amom Mandel e Dr. Daniel Soranz.
2419938,"Aprovado. Subscrito pelos Deputados Amom Mandel, Geraldo Resende, Jorge Solla e Dr. Daniel Soranz"
2434867,Aprovado. Subscrito pelas Deputadas Sâmia Bomfim e Juliana Cardoso.
2434915,Aprovado.
2434917,Aprovado.
2434925,Aprovado.
2422069,"Aprovado, com inclusão dos seguintes convidados, a pedido do deputado Ivan Valente: Paula Johns, Diretora Executiva da ACT Promoção da Saúde; Marcelo Firpo, Pesquisador da Fiocruz; Tiago Barreto, Secretário Executivo da Associação Brasileira de Saúde Coletiva (Abrasco) e Jakeline Pivato, Secretária Nacional da Campanha Permanente Contra Agrotóxicos e Pela Vida."
2434952,"Aprovado, com inclusão dos seguintes convidados, a pedido do deputado Ivan Valente: Paula Johns, Diretora Executiva da ACT Promoção da Saúde; Marcelo Firpo, Pesquisador da Fiocruz; Tiago Barreto, Secretário Executivo da Associação Brasileira de Saúde Coletiva (Abrasco) e Jakeline Pivato, Secretária Nacional da Campanha Permanente Contra Agrotóxicos e Pela Vida."
2434970,"Realizar o encaminhamento do PL-1956/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434970,"Realizar o encaminhamento do PL-1956/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434970,"Realizar o encaminhamento do PL-1956/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434970,"Realizar o encaminhamento do PL-1956/2024 à CME (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434970,"Realizar o encaminhamento do PL-1956/2024 à CPOVOS (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2434984,"Rejeitado o Requerimento de Retirado de Pauta, de autoria da Deputada Erika Kokay."
2434984,"Aprovado, transformado em convite, por acordo"
2434990,Aprovado.
565407,"Aprovado, com a inclusão dos seguintes convidados, a pedido do Deputado Prof. Reginaldo Veras: Representante do Conselho Federal de Corretores de Imóveis e  Representante do Gabinete de Segurança Institucional (GSI)."
2391619,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2424751,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2182926,"Aprovado, com a inclusão dos seguintes convidados, a pedido da Deputada Adriana Ventura: Senhor Pietro de Oliveira Sidoti, Diretor-jurídico do Instituto Brasileiro das Organizações Sociais de Saúde e Senhor Andrey Barbosa de Aguiar, Vice-presidente do Centro de Estudos das Sociedades de Advogados. Ademais, a pedido do Deputado Prof. Reginaldo Veras, um Representante do Ministério da Ciência, Tecnologia e Inovações."
2435356,"Aprovado. Subscrito pelos Deputados Max Lemos, Otto Alencar Filho e Lafayette de Andrada. Aditado para inclusão de respresentantes da ABSAE, ABSOLAR e ABEEÓLICA, por sugestão do Deputado Max Lemos; da ABIOGÁS, por sugestão do Deputado Otto Alencar Filho; do INEL, por sugestão do Deputado Lafayette de Andrada; e da ABREN, por sugestão do Autor."
2430026,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2435477,Usou da palavra o dep. Coronel Meira.
2435477,"Aprovado para realização da reunião de forma reservada, nos termos do §1° do artigo 48 do Regimento Interno da Câmara dos Deputados."
2434339,Aprovado.
2434340,"Aprovado, com a inclusão de convite à senhora Elbia Gannoum, Presidente da ABEEólica."
2435702,"Aprovado com alterações, inclusão de convidado Instituto Brasileiro de Infraestrutura (IBI). Subscrito pelo deputado Leônidas Cristino."
2429983,Aprovado.
2430143,Aprovado.
2435926,Aprovado.
2426687,"Aprovado, com subscrição dos Deputados Sanderson e Coronel Ulysses."
2433063,"Aprovado. Subscrito pelos Deputados Geraldo Resende, Dimas Gadelha e Clodoaldo Magalhães."
2436342,"Realizar o encaminhamento da MSC-202/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2436342,"Realizar o encaminhamento da MSC-202/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2436342,"Realizar o encaminhamento da MSC-202/2024 à CREDN (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2436342,"Realizar o encaminhamento da MSC-202/2024 à CTUR (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2436342,"Aprovado o Projeto de Decreto Legislativo nº 307, de 2024, da Comissão de Relações Exteriores e de Defesa Nacional."
2436342,"Aprovada a Redação Final assinada pelo Relator, Dep. Marangoni (UNIÃO-SP)."
2436371,"Aprovado, subscrito pelo Deputado Celso Russomanno."
2436475,"Subscrito pelos Deputados Marcos Pollon, Delegado Éder Mauro, Orlando Silva e Bacelar. Aprovado, com transformação em convite."
2429294,Aprovado. Transformado em seminário.
2436537,Aprovado.
2436608,Aprovado. Subscrito pelos Deputados Geraldo Resende e Ruy Carneiro.
2436629,"Aprovado, com alteração da ementa e transformação em convite. Subscreveram as Deputadas Soraya Santos, Professora Luciene Cavalcante, Sâmia Bomfim, Fernanda Melchionna, Alice Portugal e Duda Salabert e os Deputados Professor Alcides, Fernando Mineiro, Reimont, Luiz Lima, Gustavo Gayer, Pedro Uczai, Rogério Correia, Tarcísio Motta e Sargento Gonçalves."
2436342,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2436669,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2430143,Aprovado.
2436921,"Aprovados o Relatório e a Complementação de Voto, ressalvados os Destaques, com voto contrário dos senadores Hamilton Mourão e Astronauta Marcos Pontes."
2434302,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2077165,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2436970,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2370929,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD)."
2426687,"Aprovado, com subscrição do Deputado Nicoletti."
2434952,Aprovado.
2437172,Aprovado.
2433443,Aprovado.
2377374,Aprovado. Subscrito pelo Deputado Gabriel Nunes. Aditado para inclusão de representantes da CNI e da ABIAPE.
2421899,Aprovado com alterações. Inclusão do representante do Instituto Brasileiro de Governança Corporativa - IBGC.
2429999,Aprovado.
2350914,"Aprovado, com alteração, incluindo o Sr. Henrique Hacklaender - Presidente do Sindicato Nacional dos Aeronautas; Representantes da Associação Brasileira de Fundição; da Confederação Nacional da Indústria; da Organização das Cooperativas do Brasil e do Ministério da Previdência Social."
2437339,"Aprovado, com alteração, incluindo o Sr. Henrique Hacklaender - Presidente do Sindicato Nacional dos Aeronautas; Representantes da Associação Brasileira de Fundição; da Confederação Nacional da Indústria; da Organização das Cooperativas do Brasil e do Ministério da Previdência Social."
2352438,Aprovado.
2437361,Aprovado.
2419870,Aprovado com a subscrição do Deputado Miguel Lombardi (PL-SP)
2428369,Aprovado.
2430996,"Aprovado, subscrito pelo Deputado Amaro Neto."
2419985,Aprovado.
2437434,"Aprovado. Resultado:  11 votos ""Sim"", 3 votos ""Não"". Quórum de votação: 14 votos."
2437435,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  5 votos ""Sim"", 10 votos ""Não"". Quórum de votação: 15 votos."
2437435,"Aprovado. Resultado:  11 votos ""Sim"", 4 votos ""Não"". Quórum de votação: 15 votos."
2435702,"Aprovado com alteração, inclusão de convidado: Carley Welter, Diretor de Relações Institucionais da Associação Nacional dos Transportadores de Cargas (ANATC)."
2425096,"Aprovado, subscrito pelo Deputado Celso Russomanno."
2437463,"Aprovado, subscrito pelo Deputado Celso Russomanno."
2437470,Aprovado com alteração: inclusão do Secretário de Parcerias e Investimentos do Tocantins Thomas Jefferson.
2437486,Aprovado.
2437505,Aprovado. Transformado em convite.
2437515,Aprovado. Transformado em convite.
2437516,Aprovado. Transformado em convite.
2437517,Aprovado. Transformado em convite.
2437519,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  4 votos ""Sim"", 11 votos ""Não"". Quórum de votação: 15 votos."
2437519,"Aprovado. Resultado:  12 votos ""Sim"", 3 votos ""Não"". Quórum de votação: 15 votos."
2418498,Aprovado.
2437635,"Aprovado, contra os votos das Deputadas Lídice da Mata e Erika Kokay."
2437698,Aprovado.
2437698,"Aprovado com os votos contrários dos deputados Domingos Neto, Bohn Gass, Emanuel Pinheiro Neto, Tadeu Veneri e João Daniel."
2432767,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2437736,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2434493,Aprovado o Requerimento.
2437755,Aprovado o Requerimento.
535373,Aprovado o Requerimento de Urgência (Art. 155 do RICD).
2437804,"Aprovado, com inclusão, pelo deputado Márcio Jerry, de representante da Defensoria Pública da União. Subscreveu o deputado Bruno Farias."
2419243,Aprovado.
2437913,Aprovado.
2437920,"Requerimento de retirada de pauta, do deputado Padre João."
2437920,"Rejeitado. Resultado:  3 votos ""Sim"", 31 votos ""Não"". Quórum de votação: 34 votos."
2437920,"Aprovado com a inclusão do ex-ministro Aldo Rebelo; e com os votos contrários dos deputados Marcon, Padre João e Valmir Assunção."
2437922,Aprovado.
2437747,Aprovado.
2437926,Aprovado.
2437698,"Requerimento de inclusão extrapauta, do deputado Marcel van Hattem."
2437698,Aprovado.
2438041,Aprovado com a inclusão de representante da ONG WWF-Brasil.
2438232,Aprovado.
2424883,Aprovado. Subscrito pelas Deputadas Silvye Alves e Jack Rocha.
2422069,Aprovado.
2434952,Aprovado.
2422069,Aprovado. Subscrito pelos deputados Lebrão e Socorro Neri
2434952,Aprovado. Subscrito pelos deputados Lebrão e Socorro Neri
2438585,"Aprovado com alterações, inclusão de convidados: Abel Leitão, Vice-Presidente Executivo da Brasilcom; Sérgio Araújo, Presidente da Abicom; Vicente Braga, Presidente da Anape; Guido Silveira, Vice-Presidente Jurídico de Relações Institucionais da Ipiranga."
2296528,Aprovado.
2438805,Aprovado.
2438884,"Requerimento lido pelo autor, deputado Douglas Viegas, com a inclusão de Presidente da Associação Brasileira de Academias (ACAD), Sr. Ailton Mendes. Aprovado."
2436537,Aprovado.
2419129,Aprovado.
2439043,"Aprovado o Relatório Temático da Relatora-Parcial, Deputada Célia Xakriabá."
2297146,Aprovado.
2439295,Aprovado por unanimidade.
2426687,"Aprovado, com a inclusão do senhor Carlos Antonio Alves de Souza, presidente do SINDGUARDA de Alagoas no rol de convidados, a pedido da Deputada Delegada Adriana Accorsi."
2439321,Aprovado.
2439326,Aprovado. Transformado em Convite.
2439327,Aprovado. Transformado em Convite.
2439328,Aprovado. Transformado em Convite.
2434952,Aprovado.
2439386,Aprovado.
2439387,"Rejeitado o Requerimento de Retirada de Pauta, do deputado Marcon."
2439387,"Aprovado com os votos contrários dos deputados Marcon, Valmir Assunção e Padre João."
2439465,Aprovado.
2439487,"Aprovado, com transformação em convite."
2439495,"Aprovado, subscrito pelo Deputado Saulo Pedroso."
2373113,Aprovado.
2419892,Aprovado.
2439507,Aprovado. Aditado para inclusão do questionamento sugerido pela autora.
2346870,"Aprovado, subscrito pelo Dep. Ossesio Silva."
2433439,Subscrito pela Deputada Any Ortiz. Aprovado.
2437339,Subscrito pela Deputada Lidice da Mata. Aprovado.
2437804,Aprovado.
2439876,"Realizar o encaminhamento do PRC-32/2024 à MESA (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2439876,"Realizar o encaminhamento do PRC-32/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2439876,"Realizar o encaminhamento do PRC-32/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência."
2439876,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2172/2024.
2439876,Aprovado o Requerimento.
2439876,"Aprovada a Subemenda Substitutiva Global ao Projeto de Resolução nº 32, de 2024, adotada pelo relator da Mesa Diretora. Sim: 400; não: 29; abstenção: 1; total: 430."
